Date,Date (text),Title,Presented by,Summary,Video URL,Video ID,Duration (min),Views,Views (text),Likes,Subscribers,Published (relative),Duration (text),Category,Tags,Channel,Is Live,Description excerpt
2022-06-27,"Jun 27, 2022",Why is NLP the next breakthrough in industrial AI?,IndiaAI,"With the advent of the Internet, Natural Language Processing (NLP) has the potential to reach a wider audience. The NLP Mission aims to establish a ""voice-based internet"" and deploy Indian Language technology systems and products in the field.",https://www.youtube.com/watch?v=X0Kqh-sBHC4,X0Kqh-sBHC4,0.57,46,46 views,0,20.6K subscribers,3 years ago,0:34,,,IndiaAI,False,"With the advent of the Internet, Natural Language Processing (NLP) has the potential to reach a wider audience. The NLP Mission aims to establish a ""voice-based internet"" and deploy Indian Language technology systems and..."
2022-06-27,"Jun 27, 2022",Is our future bright with Hybrid Intelligence?,IndiaAI,"As AI takes over menial tasks, humans will be freed to do what they excel at. As a result, hybrid skills that require technical and non-technical capabilities are in high demand.",https://www.youtube.com/watch?v=YFSRb2_hNBc,YFSRb2_hNBc,0.53,94,94 views,1,20.6K subscribers,3 years ago,0:32,,,IndiaAI,False,"As AI takes over menial tasks, humans will be freed to do what they excel at. As a result, hybrid skills that require technical and non-technical capabilities are in high demand. Developing some skills will help one mast..."
2022-06-27,"Jun 27, 2022","Quad AI: Assessing AI-related collaboration between the United States, Australia, India and Japan",IndiaAI,"The report published by the Centre for Security and Emerging Technology (CSET) assesses and summarizes the AI-related collaboration between the Quad members i.e., the United States, Australia, India, and Japan. The areas of assessment not only include AI-related collaboration but investment activity along the Quad...",https://www.youtube.com/watch?v=DNasJKGsgas,DNasJKGsgas,0.68,61,61 views,0,20.6K subscribers,3 years ago,0:41,,,IndiaAI,False,"The report published by the Centre for Security and Emerging Technology (CSET) assesses and summarizes the AI-related collaboration between the Quad members i.e., the United States, Australia, India, and Japan. The areas..."
2022-06-27,"Jun 27, 2022",TN launches AI-enabled panic button in buses for women,IndiaAI,"Tamil Nadu Chief Minister M K Stalin on Saturday launched an Artificial Intelligence (AI)-enabled panic button-cum-CCTV surveillance project in 500 Chennai buses as part of an initiative to improve the safety of women and children, as reported by PTI. The state transport department has planned to provide this...",https://www.youtube.com/watch?v=gpfLcQgktsI,gpfLcQgktsI,0.62,82,82 views,0,20.6K subscribers,3 years ago,0:37,,,IndiaAI,False,Tamil Nadu Chief Minister M K Stalin on Saturday launched an Artificial Intelligence (AI)-enabled panic button-cum-CCTV surveillance project in 500 Chennai buses as part of an initiative to improve the safety of women an...
2022-06-13,"Jun 13, 2022",Beena Ammanath on importance of trustworthiness and diversity in AI,IndiaAI,"Beena has been one of the most important voices on AI ethics and trustworthiness in AI models, and she is launching her book Trustworthy AI: A Business Guide for Navigating Trust and Ethics in AI on 22nd March, featuring an AMA with the author herself. INDIAai caught up with her to understand more about her work...",https://www.youtube.com/watch?v=jFOsGHCUYe0,jFOsGHCUYe0,33.6,42,42 views,0,20.6K subscribers,3 years ago,33:36,,,IndiaAI,False,"Beena has been one of the most important voices on AI ethics and trustworthiness in AI models, and she is launching her book Trustworthy AI: A Business Guide for Navigating Trust and Ethics in AI on 22nd March, featuring..."
2022-06-06,"Jun 6, 2022",INDIAai Turned 2 - Second Anniversary Event,IndiaAI,"As the national AI portal turns two, a virtual celebration was held on 30th May 2022. The event, which commenced with the welcome note by Vinay Thakur, COO of NeGD, had the esteemed presence of Abhishek Singh, President & CEO of NeGD; Debjani Ghosh, President, NASSCOM; Sangeetha Gupta, Senior Vice President,...",https://www.youtube.com/watch?v=B9KOhYRd8TA,B9KOhYRd8TA,56.6,63,63 views,1,20.6K subscribers,3 years ago,56:36,,,IndiaAI,False,"As the national AI portal turns two, a virtual celebration was held on 30th May 2022. The event, which commenced with the welcome note by Vinay Thakur, COO of NeGD, had the esteemed presence of Abhishek Singh, President ..."
2022-05-29,"May 29, 2022",Our Users Speak - Testimonials from the INDIAai Community,IndiaAI,Overview video about: Our Users Speak - Testimonials from the INDIAai Community.,https://www.youtube.com/watch?v=FY3-NrWAtY0,FY3-NrWAtY0,3.25,60,60 views,0,20.6K subscribers,3 years ago,3:15,,,IndiaAI,False,
2022-05-27,"May 27, 2022",The impact of logic programming in AI systems,IndiaAI,"Logic programming is a programming paradigm like object-oriented, functional, declarative, and procedural programming.",https://www.youtube.com/watch?v=VGH0-60ZNjY,VGH0-60ZNjY,0.57,230,230 views,1,20.6K subscribers,3 years ago,0:34,,,IndiaAI,False,"Logic programming is a programming paradigm like object-oriented, functional, declarative, and procedural programming."
2022-05-27,"May 27, 2022",Kerala to deploy AI camera surveillance to reduce road accidents,IndiaAI,"Kerala government is planning to bring important roads in the state under the scanner of AI-based cameras to reduce road accidents by half in two years. According to the safety experts, traffic rules could be enforced effectively once the software evaluates the violation of the traffic rules.",https://www.youtube.com/watch?v=dw-oy7FLHmI,dw-oy7FLHmI,0.72,675,675 views,4,20.6K subscribers,3 years ago,0:43,,,IndiaAI,False,"Kerala government is planning to bring important roads in the state under the scanner of AI-based cameras to reduce road accidents by half in two years. According to the safety experts, traffic rules could be enforced ef..."
2022-05-27,"May 27, 2022",The intention of automated reasoning in AI,IndiaAI,Automated reasoning is the study of applying logic to computer systems. An automated reasoning system should be able to make logical inferences towards a goal given assumptions and a goal.,https://www.youtube.com/watch?v=AQoG-Rs-jYk,AQoG-Rs-jYk,0.52,317,317 views,4,20.6K subscribers,3 years ago,0:31,,,IndiaAI,False,Automated reasoning is the study of applying logic to computer systems. An automated reasoning system should be able to make logical inferences towards a goal given assumptions and a goal.
2022-05-27,"May 27, 2022",Now say ‘Hey Umang’ to avail government services,IndiaAI,"Citizen services on the government’s Unified Mobile Application for New-age Governance (Umang) app will soon be available just by using voice commands, as reported by ET.",https://www.youtube.com/watch?v=XfqGLeW7hEk,XfqGLeW7hEk,0.6,37,37 views,4,20.6K subscribers,3 years ago,0:36,,,IndiaAI,False,"Citizen services on the government’s Unified Mobile Application for New-age Governance (Umang) app will soon be available just by using voice commands, as reported by ET."
2022-05-27,"May 27, 2022",The government uses AI to recognize farmers ineligible for PM-Kisan aid,IndiaAI,The Government of India identifies ineligible farmers who pay income tax and receive Rs. 6000 in annual financial assistance under the PM Kisan Samman Nidhi using data analytics and AI.,https://www.youtube.com/watch?v=GipgjpZ7fLw,GipgjpZ7fLw,0.6,58,58 views,2,20.6K subscribers,3 years ago,0:36,,,IndiaAI,False,The Government of India identifies ineligible farmers who pay income tax and receive Rs. 6000 in annual financial assistance under the PM Kisan Samman Nidhi using data analytics and AI. People aware of the development st...
2022-05-25,"May 25, 2022","AI Pe Charcha: Reimagining Government Services for Health, Agriculture and Transportation",IndiaAI,"On 18th May 2022, NeGD organized AI Pe Charcha on the topic, “Reimagining Government services for Health, Agriculture and Transportation in the AI age. Abhishek Singh, IAS, President and CEO of MeitY; Sachindra Joshi, Engineer, AI platforms, IBM and Dr.",https://www.youtube.com/watch?v=rbWfNfQDTAM,rbWfNfQDTAM,76.68,83,83 views,0,20.6K subscribers,3 years ago,1:16:41,,,IndiaAI,False,"On 18th May 2022, NeGD organized AI Pe Charcha on the topic, “Reimagining Government services for Health, Agriculture and Transportation in the AI age. Abhishek Singh, IAS, President and CEO of MeitY; Sachindra Joshi, En..."
2022-04-28,"Apr 28, 2022",The Importance of Probabilistic Reasoning in AI,IndiaAI,"In Artificial Intelligence and Cognitive Science, probabilistic approaches are critical for generating, reasoning, and making decisions (simple and complex).",https://www.youtube.com/watch?v=LG1I0CDPYag,LG1I0CDPYag,0.58,242,242 views,1,20.6K subscribers,3 years ago,0:35,,,IndiaAI,False,"In Artificial Intelligence and Cognitive Science, probabilistic approaches are critical for generating, reasoning, and making decisions (simple and complex)."
2022-04-28,"Apr 28, 2022","AI and ML aiding the growth of algae, for producing clean biofuel",IndiaAI,Steps were to be taken to pave the way for a greener and more cost-effective fuel source for jet planes and other modes of transportation.,https://www.youtube.com/watch?v=x6bPml4SCXw,x6bPml4SCXw,0.68,93,93 views,2,20.6K subscribers,3 years ago,0:41,,,IndiaAI,False,Steps were to be taken to pave the way for a greener and more cost-effective fuel source for jet planes and other modes of transportation.
2022-04-28,"Apr 28, 2022",Understanding The Significance of Perception In AI,IndiaAI,Machine perception has been a goal of computer technology ever since the first electronic brains were made.,https://www.youtube.com/watch?v=7Lt8P_l3nFI,7Lt8P_l3nFI,0.88,231,231 views,2,20.6K subscribers,3 years ago,0:53,,,IndiaAI,False,Machine perception has been a goal of computer technology ever since the first electronic brains were made.
2022-04-28,"Apr 28, 2022",Stanford Researchers use AI to find out how fast Antarctica’s ice sheets will melt,IndiaAI,Researchers applied the combination of autonomous drone technology with scientific machine learning to combat the sea-level rise,https://www.youtube.com/watch?v=mOgisvMpmXI,mOgisvMpmXI,0.78,39,39 views,0,20.6K subscribers,3 years ago,0:47,,,IndiaAI,False,Researchers applied the combination of autonomous drone technology with scientific machine learning to combat the sea-level rise
2022-04-28,"Apr 28, 2022",India tops talent and skill penetration in Stanford HAI's AI Index 2022,IndiaAI,"According to the statistics presented in the Global Vibrancy Ranking, in the year 2021, India tops in Talent Concentration, Relative AI Skill Penetration and AI Hiring Index.",https://www.youtube.com/watch?v=r0bKXxkbrsM,r0bKXxkbrsM,0.63,38,38 views,2,20.6K subscribers,3 years ago,0:38,,,IndiaAI,False,"According to the statistics presented in the Global Vibrancy Ranking, in the year 2021, India tops in Talent Concentration, Relative AI Skill Penetration and AI Hiring Index."
2022-04-14,"Apr 14, 2022","""AI will democratize technology and elevate developing countries,"" NVIDIA's Jensen Huang",IndiaAI,"In an interaction with INDIAai, NVIDIA CEO Jensen Huang explained his vision for India and the role AI will play in closing the technology divide.",https://www.youtube.com/watch?v=HCsigeZYOHs,HCsigeZYOHs,2.52,242,242 views,8,20.6K subscribers,3 years ago,2:31,,,IndiaAI,False,"In an interaction with INDIAai, NVIDIA CEO Jensen Huang explained his vision for India and the role AI will play in closing the technology divide."
2022-04-04,"Apr 4, 2022",AI-based online life certificates for pensioners for Odia pensioners,IndiaAI,Pensioners can submit identification and life certificates using artificial intelligence based video verification processes,https://www.youtube.com/watch?v=FB21dgywBt4,FB21dgywBt4,0.58,57,57 views,0,20.6K subscribers,3 years ago,0:35,,,IndiaAI,False,Pensioners can submit identification and life certificates using artificial intelligence based video verification processes
2022-03-31,"Mar 31, 2022",Delhi Police plans to integrate AI for crime control,IndiaAI,"From Artificial Intelligence to drones to predictive policing, the Delhi police is planning to expand in a big way to promote law and order in the Indian capital.",https://www.youtube.com/watch?v=575xPtSlveA,575xPtSlveA,0.77,123,123 views,1,20.6K subscribers,3 years ago,0:46,,,IndiaAI,False,"From Artificial Intelligence to drones to predictive policing, the Delhi police is planning to expand in a big way to promote law and order in the Indian capital."
